probe	split	modality	row	dim_0	dim_1	dim_2	dim_3	dim_4	dim_5	dim_6	dim_7	dim_8	dim_9	dim_10	dim_11	dim_12	dim_13	dim_14	dim_15
oracle_true_z_bio	test	image	2	-0.3580183982849121	-0.21755430102348328	0.19135771691799164	0.6687883138656616	-0.1315242350101471	0.8886305689811707	-0.472939133644104	0.33099183440208435	0.5785613059997559	0.21690261363983154	-0.37998253107070923	-0.480486661195755	-0.3451376259326935	0.15655387938022614	-0.6165242195129395	-0.19545215368270874
oracle_true_z_bio	test	image	3	-0.24226777255535126	-0.12297932803630829	0.2395484745502472	0.7799006700515747	-0.08173811435699463	1.0751897096633911	-0.36455097794532776	0.15929917991161346	0.4720275402069092	0.17038029432296753	-0.5729442834854126	-0.7054945826530457	-0.2854194939136505	-0.07267516851425171	-0.7490159273147583	-0.12590919435024261
oracle_true_z_bio	test	image	4	0.10529877990484238	-0.017454050481319427	0.5375205874443054	0.09366203099489212	-0.2990197241306305	0.26207953691482544	0.8791460990905762	0.7295004725456238	-0.48377853631973267	-0.8405839800834656	-0.423213928937912	0.04759283363819122	-1.5432544946670532	-0.19448219239711761	-0.7827119827270508	-0.5112011432647705
oracle_true_z_bio	test	image	5	0.061889126896858215	0.024227982386946678	0.3102480471134186	0.12329158931970596	-0.1739552766084671	0.18805432319641113	0.8440085053443909	0.4606926143169403	-0.47580811381340027	-0.7407130599021912	-0.37624844908714294	0.056052323430776596	-1.5119303464889526	-0.19993659853935242	-0.7789602279663086	-0.39439377188682556
oracle_true_z_bio	test	image	6	-0.37373465299606323	-0.18600918352603912	0.12744851410388947	0.741394579410553	-0.03914690762758255	0.8882879018783569	-0.37547555565834045	0.2938312292098999	0.6596236228942871	0.16732186079025269	-0.40409839153289795	-0.6923802495002747	-0.18035896122455597	0.11384762078523636	-0.7427585124969482	-0.29099172353744507
oracle_true_z_bio	test	image	7	-0.2560044229030609	-0.27164426445961	0.19448575377464294	0.7125928401947021	-0.1439845710992813	0.8603398203849792	-0.582362949848175	0.04094255715608597	0.7223275899887085	0.0686328187584877	-0.5320554375648499	-0.6664494872093201	-0.31654736399650574	0.13084250688552856	-0.5717542767524719	-0.09168896824121475
oracle_true_z_bio	test	image	8	0.0938313826918602	-0.02028821036219597	0.5171516537666321	0.07857610285282135	-0.33940455317497253	0.29854124784469604	0.9564380049705505	0.8451857566833496	-0.46927040815353394	-0.7920020222663879	-0.5312097668647766	-0.0797685757279396	-1.4233578443527222	-0.4362199008464813	-1.0271344184875488	-0.36743471026420593
oracle_true_z_bio	test	image	9	0.025394994765520096	-0.1251571923494339	0.5084028244018555	0.07447795569896698	-0.27033668756484985	0.3326933979988098	0.8751646280288696	0.5794185996055603	-0.46008968353271484	-0.7517840266227722	-0.45567241311073303	-0.1132335215806961	-1.319560170173645	-0.3255360722541809	-0.963748037815094	-0.5003390908241272
oracle_true_z_bio	test	image	10	-0.6149281859397888	-0.14192216098308563	0.1693546324968338	0.5823044180870056	-0.12073015421628952	0.8607330322265625	-0.30723801255226135	0.34517136216163635	0.5146044492721558	0.030320705845952034	-0.5900042057037354	-0.45113933086395264	-0.2643944025039673	0.25211867690086365	-0.8897140026092529	-0.2468687742948532
oracle_true_z_bio	test	image	11	-0.45827409625053406	-0.15084399282932281	-0.0026099311653524637	0.6566354036331177	-0.11947161704301834	0.8222182393074036	-0.43291717767715454	0.28244736790657043	0.6529984474182129	-0.045440711081027985	-0.4120767414569855	-0.3008475601673126	-0.2853280007839203	-0.05421065166592598	-0.8887799978256226	-0.22549587488174438
oracle_true_z_bio	test	image	12	0.7860073447227478	0.46465733647346497	0.555437445640564	-0.4291532039642334	-0.19253066182136536	0.6877442002296448	0.3176333010196686	0.9215168356895447	-0.2990291118621826	-0.4192316234111786	-0.9098203182220459	-0.4449518620967865	-1.7286509275436401	-0.5695793032646179	-0.24400804936885834	-0.673566460609436
oracle_true_z_bio	test	image	13	0.9267777800559998	0.38238009810447693	0.7727280259132385	-0.6178715229034424	-0.16255471110343933	0.4095265567302704	0.38528886437416077	0.7089923024177551	-0.23322290182113647	-0.49066415429115295	-0.8507144451141357	-0.34887343645095825	-1.735409140586853	-0.6217730045318604	-0.4161995053291321	-0.577351987361908
oracle_true_z_bio	test	image	14	0.16915901005268097	0.42774441838264465	0.11164877563714981	0.15060429275035858	-0.15245403349399567	1.0094949007034302	-0.8886516094207764	0.5196332931518555	0.6593594551086426	0.4732598662376404	-0.9450673460960388	-0.710141658782959	-0.3979424238204956	-0.7155547738075256	-0.19827504456043243	-0.5570701360702515
oracle_true_z_bio	test	image	15	0.30443164706230164	0.5659293532371521	0.2647359371185303	0.0848112404346466	-0.08040249347686768	1.0397446155548096	-0.9134371876716614	0.3404984176158905	0.7971163392066956	0.2611306607723236	-1.0466644763946533	-0.7048383951187134	-0.5085092782974243	-0.3356989324092865	-0.04067507013678551	-0.41217851638793945
oracle_true_z_bio	test	image	16	0.09987608343362808	-0.1826968938112259	0.35674354434013367	0.013582494109869003	-0.3086792826652527	0.3202575445175171	0.8586894869804382	0.7604888081550598	-0.3804415166378021	-0.6743989586830139	-0.6093024015426636	0.06034024432301521	-1.4968132972717285	-0.22473616898059845	-0.8598651885986328	-0.40067076683044434
oracle_true_z_bio	test	image	17	-0.0394965298473835	-0.24720829725265503	0.379567950963974	0.07235684990882874	-0.2590751349925995	0.27700430154800415	0.81130450963974	0.6982256174087524	-0.4705267548561096	-0.6345887184143066	-0.5418118834495544	0.11154697835445404	-1.501094102859497	-0.13823392987251282	-0.6755928993225098	-0.41286638379096985
oracle_true_z_bio	test	image	18	-0.17627376317977905	-0.1948871910572052	0.14961928129196167	0.7973961234092712	-0.16502873599529266	0.761734127998352	-0.5309630036354065	0.27617308497428894	0.5945048928260803	0.007083374075591564	-0.6242607235908508	-0.6201333999633789	-0.2998017370700836	0.050433676689863205	-0.659463107585907	-0.23460346460342407
oracle_true_z_bio	test	image	19	-0.22896338999271393	-0.2747041583061218	0.2256055772304535	0.7158892750740051	-0.03365584835410118	0.9736964702606201	-0.4642471671104431	0.19357933104038239	0.3499767780303955	-0.04109124094247818	-0.6918448805809021	-0.6782639026641846	-0.18479594588279724	0.05607733875513077	-0.6342357993125916	-0.23445163667201996
oracle_true_z_bio	test	image	20	0.21432015299797058	-0.40373989939689636	0.916074812412262	0.7177665829658508	-0.12131103873252869	-0.4666321575641632	0.8257860541343689	0.9530463814735413	0.12604708969593048	-0.8580124378204346	-0.04482279345393181	-0.4893453121185303	-1.7643104791641235	0.2530136704444885	-0.8723786473274231	0.4354514181613922
oracle_true_z_bio	test	image	21	0.2751533091068268	-0.4679951071739197	1.0676971673965454	0.5288782119750977	-0.17253665626049042	-0.5878168344497681	0.9136813879013062	1.0161480903625488	0.08661438524723053	-0.9093086123466492	0.1309264451265335	-0.49161115288734436	-1.733297348022461	0.3721989393234253	-0.7586758732795715	0.42202189564704895
oracle_true_z_bio	test	image	22	-0.16601279377937317	-0.2647501230239868	0.8219860196113586	1.2773388624191284	0.07731049507856369	-0.11667869240045547	-0.36690202355384827	0.4852312505245209	0.8027381300926208	-0.11182695627212524	0.14707829058170319	-0.9464851021766663	-0.5971208810806274	0.4308413565158844	-0.5872009992599487	0.6350777745246887
oracle_true_z_bio	test	image	23	-0.16359730064868927	-0.22435633838176727	0.8109903931617737	1.4105174541473389	0.031049136072397232	-0.14956134557724	-0.42582061886787415	0.5250620245933533	0.9355860948562622	-0.23024694621562958	0.2048686444759369	-1.0838580131530762	-0.5674781203269958	0.5160143971443176	-0.6579110622406006	0.5405312776565552
oracle_true_z_bio	test	image	24	0.15120829641819	-0.05570795014500618	0.30232474207878113	0.05148833245038986	-0.5962823629379272	0.3277879059314728	0.9119483232498169	0.46283039450645447	-0.5288829803466797	-0.7837097644805908	-0.2788708806037903	-0.0707792416214943	-1.4484469890594482	0.02186090312898159	-0.9902312159538269	-0.657242476940155
oracle_true_z_bio	test	image	25	0.1789453774690628	-0.2477879822254181	0.18724358081817627	0.11072220653295517	-0.477634072303772	0.2731836438179016	0.854790449142456	0.4806040823459625	-0.6550458073616028	-0.8370897173881531	-0.3773130774497986	-0.11813770979642868	-1.4639132022857666	-0.21013014018535614	-0.9143083691596985	-0.7067041397094727
oracle_true_z_bio	test	image	26	-0.3509324789047241	-0.0559837780892849	0.2722407281398773	0.8215638399124146	-0.19981566071510315	0.752819299697876	-0.5099043250083923	0.28601041436195374	0.66536545753479	-0.03915613517165184	-0.5648612976074219	-0.3441108763217926	-0.331569105386734	-0.21653516590595245	-0.6503414511680603	-0.17885452508926392
oracle_true_z_bio	test	image	27	-0.48360639810562134	-0.08916153758764267	0.2619404196739197	0.9536816477775574	-0.2057839184999466	0.9432670474052429	-0.3812275528907776	0.34610721468925476	0.504851758480072	-0.049289900809526443	-0.5727314949035645	-0.3728491961956024	-0.3101457953453064	-0.06155719235539436	-0.7613676190376282	-0.04486396536231041
oracle_true_z_bio	test	image	28	0.20424306392669678	-0.2842947244644165	0.14309678971767426	-0.3992651700973511	-0.9660337567329407	0.6519598960876465	1.161035418510437	1.182328462600708	-0.839917004108429	-0.3052549958229065	-0.6154952049255371	0.4187649190425873	-1.7634485960006714	-0.3806156814098358	-0.8992094397544861	-0.3176269233226776
oracle_true_z_bio	test	image	29	0.3836469352245331	-0.33611294627189636	0.11308024078607559	-0.2670145332813263	-0.9827823638916016	0.584004819393158	1.0404489040374756	1.2851625680923462	-0.7423638701438904	-0.03889342024922371	-0.5127806067466736	0.48205000162124634	-1.5786422491073608	-0.46101340651512146	-0.7585658431053162	-0.3829107880592346
oracle_true_z_bio	test	image	30	-0.24065065383911133	-0.239665225148201	0.032720696181058884	0.487320214509964	-0.6729066967964172	1.0524241924285889	-0.26508423686027527	0.8736796975135803	0.21662884950637817	0.6193841695785522	-0.7169511914253235	0.37913978099823	-0.48281168937683105	-0.4257648289203644	-0.45912444591522217	0.37699827551841736
oracle_true_z_bio	test	image	31	-0.35854023694992065	-0.44043198227882385	0.18803365528583527	0.17421936988830566	-0.5649028420448303	1.165229082107544	-0.0965571254491806	0.8531496524810791	0.1786707192659378	0.7690811157226562	-0.669946551322937	0.21118538081645966	-0.5030206441879272	-0.19436444342136383	-0.4799599051475525	0.25547048449516296
ridge_rna_to_image_pca	train	rna	0	-0.9725131569516696	0.2248328726530952	-0.026394445081924726	0.5845045441776701	-1.2240163802498563	-0.3156138612070364	0.45047997856195193	-0.1433881488338611								
ridge_rna_to_image_pca	train	rna	1	-1.0135070114788267	0.2599136993511631	0.07442493348896556	0.6924773535073127	0.6265578884150513	-0.45391881850249444	0.12504452761363685	-0.0832377970167535								
ridge_rna_to_image_pca	train	rna	2	1.0566432264704093	0.026317181321867625	0.07596575378596074	0.2893858646964639	-0.8047648508206944	0.4995622104272028	-0.9775091387414352	1.4337575044110216								
ridge_rna_to_image_pca	train	rna	3	0.9684020644763255	0.13919355614578066	0.030453115791981605	0.7672296512039158	1.0242355296246297	0.3037702394788228	-0.9936825934740361	0.9042815446525035								
ridge_rna_to_image_pca	train	rna	4	-0.9698239009038266	0.20110886950365817	-0.05832274397531952	0.48249672749852945	-1.436537697112144	0.13188537224156158	0.32903415381580686	-0.46192640047596184								
ridge_rna_to_image_pca	train	rna	5	-1.0328014177111555	0.12807166956413202	-0.005971596956765357	0.708837097319642	0.8053524965719902	-0.857093318477155	0.6120377801347641	-0.3010671941487393								
ridge_rna_to_image_pca	train	rna	6	1.0629088438915593	0.1498430429269629	0.07076647679181959	0.48136722042125835	-1.0378401288332852	0.3988176846279806	0.06121610110517697	0.6389061636472299								
ridge_rna_to_image_pca	train	rna	7	0.9965826824493454	0.14847687519661326	0.11171748447085023	0.6785571633303309	0.9744346835741743	0.5997801240399421	-0.33920907019607127	0.29182384870324574								
ridge_rna_to_image_pca	train	rna	8	-0.9432206079722865	0.14249651184917247	-0.16008914510808334	0.40937661572555706	-1.3110008184165856	-0.00544830450555281	-1.8850417804760613	-1.99423377405382								
ridge_rna_to_image_pca	train	rna	9	-1.0016623324683744	0.2009760838801202	0.18186405135059924	0.7905505102073287	0.8868428225150714	-0.20343997393431354	-1.1956580691653484	-1.3140466726100986								
ridge_rna_to_image_pca	train	rna	10	1.053369226545697	0.05740624981147283	0.08425803489173483	1.0048393429453166	-0.8441867699533961	0.6789299640100033	-1.8788367459472164	-0.02392707706013373								
ridge_rna_to_image_pca	train	rna	11	0.943815407335733	0.05060998453046533	0.38558387178040054	1.3509784876824393	0.9148719273116482	0.7806716895552951	-1.8314984410293442	0.650251664616245								
ridge_rna_to_image_pca	train	rna	12	-0.9437073601649362	-1.414774217557207	-2.152386769997961	-1.3088497997222621	-0.7862661188994149	-0.2728012123542641	-0.4536952547704538	-0.3532749809676875								
ridge_rna_to_image_pca	train	rna	13	-1.0001154766309677	-1.446284085013398	-1.9953969852410227	-0.8346469704327512	1.0920293773458525	0.10065410995860878	-0.08490644007232845	-1.2095783951408672								
ridge_rna_to_image_pca	train	rna	14	0.9514886638984493	-1.538346095303251	-1.8376844734765512	-0.5583448496604969	-0.5660138448723984	0.4997298714972896	0.15814685210069732	1.0720625621951034								
ridge_rna_to_image_pca	train	rna	15	0.9564843609072261	-1.5573490571887432	-1.751228304937952	-0.5876733183273731	1.1501844415466378	-0.027027752391307405	0.04120725357504725	0.9188115274569407								
ridge_rna_to_image_pca	train	rna	16	-0.8881750541618464	0.12389835158256858	0.139562765234667	0.5466678680871196	-0.8132003135498812	-1.708719920607282	0.8226630037294771	1.8241810088400123								
ridge_rna_to_image_pca	train	rna	17	-0.889893120125139	-0.02943432884737019	0.2512390252419397	0.6651261338336225	0.936479075681539	-2.01027156809973	0.42246146526436995	1.696605997173849								
ridge_rna_to_image_pca	train	rna	18	1.0500393856489543	0.03408658506980249	-0.18921708677799218	0.6961148532498123	-1.3004320952470416	0.07983027648938935	2.365602008664566	-0.9706577508534797								
ridge_rna_to_image_pca	train	rna	19	1.0155263321942047	0.10002851327270039	0.048611808372010686	0.8894893171729779	0.9451990374823299	0.42760505377337044	2.1854075333745073	-0.1552491735224744								
ridge_rna_to_image_pca	train	rna	20	-0.8223750505655607	2.060136227813498	-0.27034469793724486	-1.484392030692322	-0.6914139934507355	-0.08132621293274489	-1.2189614889251943	0.43989443302098974								
ridge_rna_to_image_pca	train	rna	21	-0.8411063023556661	2.0559262475502473	-0.23047923834219405	-1.454211254168068	1.1910574145543928	-0.9550750100532358	-0.32330008882673344	1.4537118357560692								
ridge_rna_to_image_pca	train	rna	22	0.9591619759033856	2.065973331801564	-0.6157776551722921	-1.5495168809248039	-0.6517484158279319	0.8381558684683945	1.0751521622805564	-0.20077463759791317								
ridge_rna_to_image_pca	train	rna	23	0.9545683664196649	2.0587952808263617	-0.4201994300388473	-1.3865644986287762	1.0819550220644496	0.9465266374570946	0.4996068035748662	-1.3066718159830348								
ridge_rna_to_image_pca	train	rna	24	-0.9885113394599938	0.09561042777874097	0.0651805729802584	1.1077729525046085	-1.0457046666629424	1.2856233214382884	0.316857243170606	0.05773604557681499								
ridge_rna_to_image_pca	train	rna	25	-0.9942769762797787	0.08839983162269624	0.09386952693446461	1.3372705906765776	1.1357995167984718	1.281480058515219	0.6256263208582066	-0.8079762083399903								
ridge_rna_to_image_pca	train	rna	26	1.0440790155553858	0.01314042964419125	0.18827686050792006	0.4184665585466981	-1.1420636334662995	-1.6280491867336178	0.4010785241911381	-0.743589228266187								
ridge_rna_to_image_pca	train	rna	27	1.014332321815914	-0.08452465862696594	0.2702786390579616	0.4548544288367208	0.7047629042514542	-1.9990657618677214	0.18613321991248982	-1.2953326515987171								
ridge_rna_to_image_pca	train	rna	28	-1.1796665026003892	-1.014253490743039	1.682995901386854	-1.0344964180718383	-0.7112091446534199	1.631230046294003	0.6568491434436429	1.412805551962936								
ridge_rna_to_image_pca	train	rna	29	-1.2042772402232955	-0.9776370609060802	1.7345522268149998	-0.823006093385542	0.9957353039175175	1.8993569185923163	0.6510336373391377	0.04453060435526736								
ridge_rna_to_image_pca	train	rna	30	0.8819483664336877	-1.1644838757298488	2.0926467243234512	-1.7589374275253882	-1.0132556046062875	-1.0004094741994678	-0.5305671368744217	-0.29816974055682943								
ridge_rna_to_image_pca	train	rna	31	0.7762826101077692	-1.1981549537809741	2.1312447998373134	-1.5757237400842818	0.9141570349671018	-0.86534907099886	-0.27277146421200027	-1.176258645341683								
ridge_rna_to_image_pca	train	image	0	-0.9725522746161165	0.22483558866266676	-0.026403098784294185	0.5844519187606748	-1.2241051697112946	-0.31570987414867496	0.45056944659034204	-0.1435139585685993								
ridge_rna_to_image_pca	train	image	1	-1.0135135233954466	0.259952916779167	0.07437954727275468	0.6924341948023582	0.6266235602516749	-0.45396035408250957	0.12507888512923598	-0.08318872384805143								
ridge_rna_to_image_pca	train	image	2	1.0567484373846792	0.02626342446249605	0.07590966044384544	0.28937842310675493	-0.8048973420032101	0.499585631120419	-0.977607736731596	1.43405417090653								
ridge_rna_to_image_pca	train	image	3	0.9684759452923988	0.13919939719593627	0.030453311535166498	0.7672513666600514	1.0243665965210815	0.30391507901554926	-0.9938605353230369	0.9044405190071265								
ridge_rna_to_image_pca	train	image	4	-0.9698481639847543	0.20111378168665295	-0.05833583198611873	0.4825202940426951	-1.4366949680215748	0.13174412093305224	0.3291676027701584	-0.4619710515975314								
ridge_rna_to_image_pca	train	image	5	-1.032840916913802	0.12806813162358122	-0.005906895557507475	0.7088869777473671	0.8053932752412941	-0.8572578647322424	0.61209105218994	-0.3010446098619085								
ridge_rna_to_image_pca	train	image	6	1.0629808076043938	0.14982731280406458	0.07065424843628589	0.48136684046913164	-1.0379209659398754	0.3989391311394989	0.06118305370847714	0.6390527137610339								
ridge_rna_to_image_pca	train	image	7	0.9965719098374052	0.1485045681240726	0.11173243296374896	0.6786443096996998	0.9745394162084481	0.5998182251853901	-0.33919446818307186	0.2918388775488969								
ridge_rna_to_image_pca	train	image	8	-0.9432542972783652	0.14252311240725063	-0.1599878196423884	0.40939447709638366	-1.3111384838985798	-0.00543261052416432	-1.885274400514034	-1.9945782772202392								
ridge_rna_to_image_pca	train	image	9	-1.0017198076227014	0.20104672848187843	0.18190614659635104	0.7905673612765348	0.8869485791025158	-0.20336621035275818	-1.1958386860403607	-1.3142632730978032								
ridge_rna_to_image_pca	train	image	10	1.0533394574081962	0.05738791580264358	0.08429957667315206	1.0049171717840335	-0.8441926933270982	0.6789642368585028	-1.8791486880090065	-0.02399427357272326								
ridge_rna_to_image_pca	train	image	11	0.9438238674814805	0.05066462523320343	0.3854981132880253	1.3510351059242678	0.914965390084431	0.7808017408495634	-1.831678782088413	0.6503587542378545								
ridge_rna_to_image_pca	train	image	12	-0.9437344460323507	-1.414825481739512	-2.15263254498089	-1.308899133023989	-0.786281609778493	-0.2728320127910703	-0.453806934218632	-0.3532170946998949								
ridge_rna_to_image_pca	train	image	13	-1.0000876079125887	-1.4462953899010247	-1.9954616231435167	-0.8346689565269739	1.0920880021000128	0.10068943986450347	-0.08492794836243031	-1.209739390785486								
ridge_rna_to_image_pca	train	image	14	0.9515558843941284	-1.5384044928033547	-1.8379620193628416	-0.5584321864664326	-0.5660390543702766	0.4999243449759011	0.15809411653533093	1.0722591461797624								
ridge_rna_to_image_pca	train	image	15	0.9565010246785939	-1.5575904766693072	-1.7515742572306727	-0.5875664894281621	1.1502652113297254	-0.027029688301367087	0.041314427855742894	0.9191227422851218								
ridge_rna_to_image_pca	train	image	16	-0.8882206333808472	0.12383308493479782	0.13966518964788976	0.5467092433707903	-0.8132400281071162	-1.7089774516364276	0.8227807169788971	1.8242960173658092								
ridge_rna_to_image_pca	train	image	17	-0.889934586330308	-0.02947692612853364	0.2511958613989835	0.6651759545080923	0.9366233570416163	-2.0104000377459856	0.4224217704456217	1.696838310218255								
ridge_rna_to_image_pca	train	image	18	1.0501475430898806	0.034030089945247595	-0.18917279467370443	0.6961927786870582	-1.300685536412954	0.0798089558051248	2.3659790298987424	-0.9707537353463913								
ridge_rna_to_image_pca	train	image	19	1.0155303965919944	0.10004799389397413	0.04878696593684751	0.8895091593412868	0.9452769961799083	0.42758108800709826	2.1857053946265212	-0.15542886067940265								
ridge_rna_to_image_pca	train	image	20	-0.8223595286078129	2.06025924228924	-0.2703500759429504	-1.484536976430901	-0.6915424628672509	-0.08125739207442093	-1.2190908342671807	0.43989227063729863								
ridge_rna_to_image_pca	train	image	21	-0.8411619355191144	2.0559893450558606	-0.23039858706081562	-1.454260827907112	1.1911622455371542	-0.955196081877094	-0.32327926361518244	1.4538874348004676								
ridge_rna_to_image_pca	train	image	22	0.9591689381091774	2.06606992409736	-0.615868946922311	-1.549615789780642	-0.6517490918117899	0.8383906289016985	1.0752316259298782	-0.20076475902679317								
ridge_rna_to_image_pca	train	image	23	0.9545449553781797	2.0590093463354173	-0.42021431079624294	-1.3868007874499229	1.0820723720872822	0.9467025194912588	0.4994846773517403	-1.30688988645119								
ridge_rna_to_image_pca	train	image	24	-0.9885397060583493	0.09562497852168451	0.06519237661145331	1.1078728606135781	-1.045687837276134	1.285764380141267	0.3169184861730907	0.05777349348344335								
ridge_rna_to_image_pca	train	image	25	-0.9942822226729886	0.08827953331472702	0.09373882899414596	1.3374246142294814	1.1359792785586942	1.2816684918932113	0.6256635719808895	-0.8080375724504913								
ridge_rna_to_image_pca	train	image	26	1.0441114803912148	0.013124676656001004	0.18841201424597576	0.41854721209174767	-1.1422395576755786	-1.6282871760462068	0.40121700469970073	-0.7437796166323878								
ridge_rna_to_image_pca	train	image	27	1.0142887953782878	-0.08456870792135843	0.2702439904498585	0.45502119851632855	0.7047376112818386	-1.9993930732984473	0.18616014856283714	-1.2953637218730347								
ridge_rna_to_image_pca	train	image	28	-1.1796527718019945	-1.014257394213896	1.6830504543967295	-1.03448948177194	-0.7112557227338199	1.6313427178732784	0.6568368055827585	1.412964109430266								
ridge_rna_to_image_pca	train	image	29	-1.2043108057841139	-0.9775659652362774	1.7347154194519179	-0.8230877540949133	0.9957553553257339	1.8994804883085312	0.6511192667094737	0.04454559329706657								
ridge_rna_to_image_pca	train	image	30	0.8819356894032401	-1.1644729357590415	2.0928932413425194	-1.75913355389101	-1.0133216197188888	-1.0005384217266509	-0.5305596611027652	-0.2982931398523477								
ridge_rna_to_image_pca	train	image	31	0.7762880954884037	-1.198197947935619	2.1315414263986026	-1.5758095259563172	0.9141948968025233	-0.865482971025829	-0.2727491452636692	-1.1765022075946565								
ridge_rna_to_image_pca	val	rna	0	0.596591449134803	0.8558407627530548	-1.0563584177295167	-0.7775918185318784	-2.126994125131756	2.0584397688750857	0.8796926326976635	1.2121480612105309								
ridge_rna_to_image_pca	val	rna	1	-1.1102240212110874	0.8295678025545784	2.4199718932790066	-0.8027899153149809	0.33050672497056954	0.2105953138544641	-3.51196386881443	-0.21195942690659889								
ridge_rna_to_image_pca	val	rna	2	0.6742527493368851	0.15940246501981814	-0.8281084456248716	0.5847200604590947	3.140279599035974	-1.6000719677626059	-0.4729130925228333	0.9019648949203074								
ridge_rna_to_image_pca	val	rna	3	0.9585248820612231	0.5343236644972617	1.5253091522548243	0.7185757616331844	0.4004503434895868	1.4802085779950949	0.24197886496576437	-0.638658691857494								
ridge_rna_to_image_pca	val	rna	4	-2.338113471060536	-1.3468465096710678	-0.9117747948997067	-1.3182587892104394	-0.530155822233204	1.910733082646405	-0.8883113327873408	-0.5951648887137908								
ridge_rna_to_image_pca	val	rna	5	-2.0960681483537322	-0.4289022427056226	-1.8938872617620435	-2.0940461183546075	-0.03951574616773337	-1.8267968225391116	-0.04615360529049029	-0.3838160321128504								
ridge_rna_to_image_pca	val	rna	6	-0.41483012166645433	0.2593569824225092	0.3917921748502743	-0.570488338312278	1.5966804071843974	1.8435436995303984	0.1477657912560992	-1.0815528298709929								
ridge_rna_to_image_pca	val	rna	7	1.1355751755080623	-0.19724022455761314	-1.8782091615098815	-1.0912741983742587	0.7480820368520423	-0.3441187666311363	1.64928068353406	3.174804012238072								
ridge_rna_to_image_pca	val	rna	8	0.08517297855912198	0.7060035920398319	1.4273201905694084	-1.8217272998257101	-0.8904521080815093	0.12145691364563783	1.4883383708353437	1.0020562985260968								
ridge_rna_to_image_pca	val	rna	9	-1.3814413706624091	-0.1142070491833785	0.45999052511581956	-0.7524487491335191	1.410799856494289	0.97762279570745	-1.6212788125750333	0.12029624709931601								
ridge_rna_to_image_pca	val	rna	10	2.07396173562886	0.31132008608062733	1.5423654544910956	-0.7032856368832738	-0.762659495840945	1.0741288697183735	0.04598094798050834	-0.14717820888664965								
ridge_rna_to_image_pca	val	rna	11	0.3151776157826426	1.1284332083413615	1.7495056262893003	-0.11780398062172921	0.877146750286984	0.626002997536463	-0.16073451172227304	1.245257994657327								
ridge_rna_to_image_pca	val	rna	12	-0.832364993887069	-1.2131085664976438	-2.4668197128387623	1.079115338432854	-0.8946104124903103	0.8350064138912748	-1.0061526256581568	2.3945793813638256								
ridge_rna_to_image_pca	val	rna	13	-1.3838207901922877	-2.3449516522592786	-1.0901100521237228	-2.276716269849793	1.1211936183804385	-0.9793015089324557	1.8468702568476936	1.1638594062797574								
ridge_rna_to_image_pca	val	rna	14	0.5560937801791421	-2.3807652335564637	-1.8010833097234988	-0.061370803334527595	-1.3855023967955697	0.17769154243572502	-0.7943276054345064	2.634866589074114								
ridge_rna_to_image_pca	val	rna	15	0.4578541983441689	-1.731061928027596	-0.2521032661642568	0.05614468117069816	0.9166039449450761	1.8607396956115894	2.723223099152291	2.994094596735559								
ridge_rna_to_image_pca	val	rna	16	-0.9570627561990492	1.82736279512075	-1.4129028907388275	-0.8646152035871644	0.8602758796407791	0.7617144249112392	1.0932067049808574	-0.8605238236586604								
ridge_rna_to_image_pca	val	rna	17	-0.4897188487351729	-1.281239560957302	1.6612791452820748	0.9993803676492052	-0.975335159085032	-1.1679824439899797	-0.016845613724355887	-1.0064376791191756								
ridge_rna_to_image_pca	val	rna	18	1.660686297757769	-0.8151981067982151	-2.221233337226062	-0.7232842208044084	-0.7408772560309944	0.20549465031349762	0.020662737004205244	2.345069174224422								
ridge_rna_to_image_pca	val	rna	19	-0.12500613044646225	0.7045361830953752	1.4590963566981685	0.938938194601141	2.366893530316054	2.260032657891493	-0.08508424453749844	1.0605421493699645								
ridge_rna_to_image_pca	val	rna	20	-0.8817873284365078	1.363895853577642	-0.3195620987561563	-1.2364546516131092	0.590062860503346	-0.6046705724372735	-1.2917477378969013	-0.7499627890039938								
ridge_rna_to_image_pca	val	rna	21	-0.37873997105551677	1.1170120600476563	-0.2298432935891271	-1.2710621181414719	0.7487043321515157	-0.4591167278779382	0.8719714156419043	1.5432343026488748								
ridge_rna_to_image_pca	val	rna	22	1.2526111140294602	1.2394614752996347	-1.250585322174844	-1.0601248896743483	-0.5549185288019499	-0.49121635581661166	-1.4679519418184543	-1.254863754869433								
ridge_rna_to_image_pca	val	rna	23	0.41033274366312666	0.9652923708570499	-3.1854772064921764	0.15896293584851068	1.986313955308519	2.3693753847320256	0.6036569086257243	-0.08034846161523526								
ridge_rna_to_image_pca	val	rna	24	-0.3998806646827862	2.101390508452158	0.3174250648500792	-0.2060991558383472	0.39410272299202914	0.974125641901663	-0.9438779241428109	1.3240057290467608								
ridge_rna_to_image_pca	val	rna	25	-0.3176638191971932	-0.056622469672970036	0.938194135696483	0.8622574061324112	0.17870729607971525	-0.5990171405206408	0.9165871616224456	-0.3928746015024795								
ridge_rna_to_image_pca	val	rna	26	1.5098628208086453	0.6912815041033848	0.3377056324453271	-0.04825589611986004	-1.1577211280132762	-0.76398181412091	0.8858789884507912	-0.3442664118837658								
ridge_rna_to_image_pca	val	rna	27	0.823754728054621	-2.13535023611909	-0.19433398527186882	0.991860916180825	-0.49155936307028925	-0.0662295671233744	0.11973832518954922	1.1842101719053848								
