tar_file	member_name	normalized_image_id	size_bytes	typeflag	offset
crispr_screen_20240615_chunk_aa.tar	10001702001120019727404284088590433169.npz	10001702001120019727404284088590433169	45429	0	20776448
crispr_screen_20240615_chunk_aa.tar	10001713905622891393470555221764730332.npz	10001713905622891393470555221764730332	68383	0	20822528
crispr_screen_20240615_chunk_aa.tar	10001725138542145079410339673918798372.npz	10001725138542145079410339673918798372	101994	0	20891648
crispr_screen_20240615_chunk_aa.tar	100017253889883173533663300066811103059.npz	100017253889883173533663300066811103059	165651	0	20994560
crispr_screen_20240615_chunk_aa.tar	100017326143451662660375105107691368089.npz	100017326143451662660375105107691368089	162784	0	21160960
crispr_screen_20240615_chunk_aa.tar	100017360754988175571256877610101650620.npz	100017360754988175571256877610101650620	203949	0	21324288
crispr_screen_20240615_chunk_aa.tar	100017424819740419674017617405613260736.npz	100017424819740419674017617405613260736	137128	0	21529088
crispr_screen_20240615_chunk_aa.tar	100017731640340591721248164526884116613.npz	100017731640340591721248164526884116613	73426	0	21666816
crispr_screen_20240615_chunk_aa.tar	100017738564161020404627854784936769338.npz	100017738564161020404627854784936769338	42470	0	21741056
crispr_screen_20240615_chunk_aa.tar	100017880905377929251022713272972419114.npz	100017880905377929251022713272972419114	126210	0	21784064
crispr_screen_20240615_chunk_aa.tar	100017990554993282469443939995851246148.npz	100017990554993282469443939995851246148	26712	0	21911040
crispr_screen_20240615_chunk_aa.tar	100018008160131520274974428743483095092.npz	100018008160131520274974428743483095092	52797	0	21938688
crispr_screen_20240615_chunk_aa.tar	100018084970010809162459435727525754464.npz	100018084970010809162459435727525754464	72840	0	21992448
crispr_screen_20240615_chunk_aa.tar	100018131237168682459953584522420893905.npz	100018131237168682459953584522420893905	33060	0	22066176
crispr_screen_20240615_chunk_aa.tar	100018244668509496569642478982757739161.npz	100018244668509496569642478982757739161	32452	0	22099968
crispr_screen_20240615_chunk_aa.tar	100018348324792903292136167372464756244.npz	100018348324792903292136167372464756244	213619	0	22133248
crispr_screen_20240615_chunk_aa.tar	100018493599180626826327953669925231475.npz	100018493599180626826327953669925231475	205269	0	22347776
crispr_screen_20240615_chunk_aa.tar	100018705297150009497987448609309753782.npz	100018705297150009497987448609309753782	144694	0	22553600
crispr_screen_20240615_chunk_aa.tar	100018814022107584561226271879083196933.npz	100018814022107584561226271879083196933	77217	0	22699008
crispr_screen_20240615_chunk_aa.tar	100018843194818579791876207652249141577.npz	100018843194818579791876207652249141577	42975	0	22776832
crispr_screen_20240615_chunk_aa.tar	100018877104797334177447281385642261744.npz	100018877104797334177447281385642261744	42261	0	22820352
crispr_screen_20240615_chunk_aa.tar	100018887678825440610235014174993354150.npz	100018887678825440610235014174993354150	139015	0	22863360
crispr_screen_20240615_chunk_aa.tar	1000189363519732868050904391540653287.npz	1000189363519732868050904391540653287	36213	0	23003136
crispr_screen_20240615_chunk_aa.tar	100019016790591780439279982914312442372.npz	100019016790591780439279982914312442372	54929	0	23040000
crispr_screen_20240615_chunk_aa.tar	100019101571542816676698685154392826000.npz	100019101571542816676698685154392826000	172821	0	23095808
crispr_screen_20240615_chunk_aa.tar	100019179657689919941403831989300714622.npz	100019179657689919941403831989300714622	104045	0	23269376
crispr_screen_20240615_chunk_aa.tar	100019262481706789690714763691680505024.npz	100019262481706789690714763691680505024	50293	0	23374336
crispr_screen_20240615_chunk_aa.tar	10001931242661802014824775940606708078.npz	10001931242661802014824775940606708078	303614	0	23425536
crispr_screen_20240615_chunk_aa.tar	10001937959596371591850865199587121074.npz	10001937959596371591850865199587121074	51750	0	23729664
crispr_screen_20240615_chunk_aa.tar	100019403081317392740292084618963284412.npz	100019403081317392740292084618963284412	64292	0	23782400
crispr_screen_20240615_chunk_aa.tar	100019413704362494962183963533207988956.npz	100019413704362494962183963533207988956	76917	0	23847424
crispr_screen_20240615_chunk_aa.tar	1000194983531768604195812732616453370.npz	1000194983531768604195812732616453370	57015	0	23925248
crispr_screen_20240615_chunk_aa.tar	100019550890867223982979335502201095959.npz	100019550890867223982979335502201095959	151092	0	23983104
crispr_screen_20240615_chunk_aa.tar	100019594231488904328661142383638422670.npz	100019594231488904328661142383638422670	134845	0	24135168
crispr_screen_20240615_chunk_aa.tar	100019710683217272014786037652637786075.npz	100019710683217272014786037652637786075	77555	0	24270848
crispr_screen_20240615_chunk_aa.tar	100019767572830405589453676042069109161.npz	100019767572830405589453676042069109161	111130	0	24349184
crispr_screen_20240615_chunk_aa.tar	100019824011632576663631128299312629405.npz	100019824011632576663631128299312629405	40011	0	24461312
crispr_screen_20240615_chunk_aa.tar	100019896956588104777678287371130295701.npz	100019896956588104777678287371130295701	69851	0	24502272
crispr_screen_20240615_chunk_aa.tar	100019903544698305539634205990968945782.npz	100019903544698305539634205990968945782	149067	0	24572928
crispr_screen_20240615_chunk_aa.tar	10001992652894686979913326440206580792.npz	10001992652894686979913326440206580792	121783	0	24722944
crispr_screen_20240615_chunk_aa.tar	100020001350302966787384554564353601325.npz	100020001350302966787384554564353601325	116556	0	24845312
crispr_screen_20240615_chunk_aa.tar	100020054244448852262108128671132622979.npz	100020054244448852262108128671132622979	54703	0	24962560
crispr_screen_20240615_chunk_aa.tar	100020083819903875224511038532191766369.npz	100020083819903875224511038532191766369	227254	0	25017856
crispr_screen_20240615_chunk_aa.tar	10002025031216384865590431647405015471.npz	10002025031216384865590431647405015471	34442	0	25245696
crispr_screen_20240615_chunk_aa.tar	10002025967171567664057530844143343359.npz	10002025967171567664057530844143343359	32931	0	25281024
crispr_screen_20240615_chunk_aa.tar	10002030718502692217264479632936672541.npz	10002030718502692217264479632936672541	131359	0	25314816
crispr_screen_20240615_chunk_aa.tar	100020313264324071331640244910566551907.npz	100020313264324071331640244910566551907	46328	0	25446912
crispr_screen_20240615_chunk_aa.tar	100020450088963371788149593050743578673.npz	100020450088963371788149593050743578673	117710	0	25494016
crispr_screen_20240615_chunk_aa.tar	100020451142637733999713350190794352527.npz	100020451142637733999713350190794352527	110614	0	25612288
crispr_screen_20240615_chunk_aa.tar	100020551448754371311440331108559546927.npz	100020551448754371311440331108559546927	70559	0	25723904
crispr_screen_20240615_chunk_aa.tar	100020773698703450364499387670474689325.npz	100020773698703450364499387670474689325	60788	0	25795072
crispr_screen_20240615_chunk_aa.tar	100020787218759190058663689599475482988.npz	100020787218759190058663689599475482988	25892	0	25856512
crispr_screen_20240615_chunk_aa.tar	100020790757453095942406708933428370305.npz	100020790757453095942406708933428370305	182731	0	25883136
crispr_screen_20240615_chunk_aa.tar	100020904067530203522349835675121852841.npz	100020904067530203522349835675121852841	58355	0	26066432
crispr_screen_20240615_chunk_aa.tar	100020972860712926698226468920893286635.npz	100020972860712926698226468920893286635	48974	0	26125312
crispr_screen_20240615_chunk_aa.tar	100021005292911634188125414159276363629.npz	100021005292911634188125414159276363629	45950	0	26174976
crispr_screen_20240615_chunk_aa.tar	100021018402742611405064629342927031371.npz	100021018402742611405064629342927031371	247968	0	26221568
crispr_screen_20240615_chunk_aa.tar	100021019453907256160094007751537732033.npz	100021019453907256160094007751537732033	48409	0	26470400
crispr_screen_20240615_chunk_aa.tar	100021031081746229548967012916593693213.npz	100021031081746229548967012916593693213	35984	0	26519552
crispr_screen_20240615_chunk_aa.tar	100021114313788898220873124578974790047.npz	100021114313788898220873124578974790047	111814	0	26556416
crispr_screen_20240615_chunk_aa.tar	100021182541850702501751623489122748829.npz	100021182541850702501751623489122748829	40841	0	26669056
crispr_screen_20240615_chunk_aa.tar	100021236428920060467096044326726131782.npz	100021236428920060467096044326726131782	29581	0	26710528
crispr_screen_20240615_chunk_aa.tar	100021254267872919931713839307625734118.npz	100021254267872919931713839307625734118	22377	0	26740736
crispr_screen_20240615_chunk_aa.tar	100021273923242937432244074791226528078.npz	100021273923242937432244074791226528078	56078	0	26763776
crispr_screen_20240615_chunk_aa.tar	100021310686735152583881660843309137354.npz	100021310686735152583881660843309137354	130844	0	26820608
crispr_screen_20240615_chunk_aa.tar	100021381977238223046827839896906136777.npz	100021381977238223046827839896906136777	100410	0	26952192
crispr_screen_20240615_chunk_aa.tar	100021427067290455507430118496546443071.npz	100021427067290455507430118496546443071	233023	0	27053568
crispr_screen_20240615_chunk_aa.tar	100021444909176203563288908972704483511.npz	100021444909176203563288908972704483511	172841	0	27287552
crispr_screen_20240615_chunk_aa.tar	100021449105898131233728862791786196959.npz	100021449105898131233728862791786196959	100379	0	27461120
crispr_screen_20240615_chunk_aa.tar	100021492638138142248622603872010415007.npz	100021492638138142248622603872010415007	132081	0	27562496
crispr_screen_20240615_chunk_aa.tar	100021601207355890804975323202504596990.npz	100021601207355890804975323202504596990	47269	0	27695104
crispr_screen_20240615_chunk_aa.tar	100021682339235665004502780963056399564.npz	100021682339235665004502780963056399564	36086	0	27743232
crispr_screen_20240615_chunk_aa.tar	100021691050038168888497857294486831553.npz	100021691050038168888497857294486831553	44976	0	27780096
crispr_screen_20240615_chunk_aa.tar	100021716357981420557445524401451053711.npz	100021716357981420557445524401451053711	31324	0	27825664
crispr_screen_20240615_chunk_aa.tar	100021722554023656165895120400262500302.npz	100021722554023656165895120400262500302	35692	0	27857920
crispr_screen_20240615_chunk_aa.tar	100021830657223402769960792278895450616.npz	100021830657223402769960792278895450616	327590	0	27894272
crispr_screen_20240615_chunk_aa.tar	100021836214559921498543227616430663807.npz	100021836214559921498543227616430663807	108246	0	28222464
crispr_screen_20240615_chunk_aa.tar	100022028450479877124560802026661091947.npz	100022028450479877124560802026661091947	32237	0	28331520
crispr_screen_20240615_chunk_aa.tar	100022035698917391472045286996061227358.npz	100022035698917391472045286996061227358	103705	0	28364288
crispr_screen_20240615_chunk_aa.tar	100022124188380124292828371235765913122.npz	100022124188380124292828371235765913122	36817	0	28468736
crispr_screen_20240615_chunk_aa.tar	100022166659081749155035478120876198620.npz	100022166659081749155035478120876198620	45440	0	28506112
crispr_screen_20240615_chunk_aa.tar	100022181423811317370955879631428593777.npz	100022181423811317370955879631428593777	105744	0	28552192
crispr_screen_20240615_chunk_aa.tar	100022295135541891779898856241871168157.npz	100022295135541891779898856241871168157	67829	0	28658688
crispr_screen_20240615_chunk_aa.tar	100022307630514382789558460122403488501.npz	100022307630514382789558460122403488501	156807	0	28727296
crispr_screen_20240615_chunk_aa.tar	100022384903124529140996532816904509914.npz	100022384903124529140996532816904509914	41881	0	28884992
crispr_screen_20240615_chunk_aa.tar	10002240609331133552947797678343823222.npz	10002240609331133552947797678343823222	36923	0	28927488
crispr_screen_20240615_chunk_aa.tar	100022455142305864945102060850377602092.npz	100022455142305864945102060850377602092	106420	0	28965376
crispr_screen_20240615_chunk_aa.tar	100022518140652523700256829414585900012.npz	100022518140652523700256829414585900012	137599	0	29072384
crispr_screen_20240615_chunk_aa.tar	100022591640094009801229452388165940516.npz	100022591640094009801229452388165940516	160745	0	29210624
crispr_screen_20240615_chunk_aa.tar	100022626873886391998361116417269987196.npz	100022626873886391998361116417269987196	37785	0	29371904
crispr_screen_20240615_chunk_aa.tar	100022641493692272094749703525654724659.npz	100022641493692272094749703525654724659	125747	0	29410304
crispr_screen_20240615_chunk_aa.tar	100022751195299942237367352200510108200.npz	100022751195299942237367352200510108200	42944	0	29536768
crispr_screen_20240615_chunk_aa.tar	10002279217705797072094737958533054566.npz	10002279217705797072094737958533054566	33490	0	29580288
crispr_screen_20240615_chunk_aa.tar	100022851024502566647745777681080989284.npz	100022851024502566647745777681080989284	34641	0	29614592
crispr_screen_20240615_chunk_aa.tar	100022910017055415322977845041416804991.npz	100022910017055415322977845041416804991	71181	0	29649920
crispr_screen_20240615_chunk_aa.tar	100022951391541816397904463377082540821.npz	100022951391541816397904463377082540821	197973	0	29722112
crispr_screen_20240615_chunk_aa.tar	100023066288891405490821883878980484440.npz	100023066288891405490821883878980484440	169468	0	29920768
crispr_screen_20240615_chunk_aa.tar	100023103032606754347892295992110682376.npz	100023103032606754347892295992110682376	36650	0	30090752
crispr_screen_20240615_chunk_aa.tar	100023198756592345356973825191007865809.npz	100023198756592345356973825191007865809	44289	0	30128128
crispr_screen_20240615_chunk_aa.tar	100023326930831888927884637463987000968.npz	100023326930831888927884637463987000968	34968	0	30173184
crispr_screen_20240615_chunk_aa.tar	100023384963093830446485103552997625496.npz	100023384963093830446485103552997625496	46196	0	30209024
crispr_screen_20240615_chunk_aa.tar	100023462491562267235538157768340697998.npz	100023462491562267235538157768340697998	30737	0	30256128
crispr_screen_20240615_chunk_aa.tar	100023471773877310736703751675542767589.npz	100023471773877310736703751675542767589	52946	0	30287872
crispr_screen_20240615_chunk_aa.tar	100023481286855328051150578312834520005.npz	100023481286855328051150578312834520005	175237	0	30341632
crispr_screen_20240615_chunk_aa.tar	100023581766993212904881650189797076098.npz	100023581766993212904881650189797076098	70199	0	30517760
crispr_screen_20240615_chunk_aa.tar	10002360248588285878884634659043651824.npz	10002360248588285878884634659043651824	36956	0	30588928
crispr_screen_20240615_chunk_aa.tar	100023628456384170361716463746681728404.npz	100023628456384170361716463746681728404	203048	0	30626816
crispr_screen_20240615_chunk_aa.tar	100023777572298046268890699236076677563.npz	100023777572298046268890699236076677563	24048	0	30830592
crispr_screen_20240615_chunk_aa.tar	100023821210417006018004471705534401150.npz	100023821210417006018004471705534401150	41304	0	30855168
crispr_screen_20240615_chunk_aa.tar	100023858436603860976845254420941907257.npz	100023858436603860976845254420941907257	127798	0	30897152
crispr_screen_20240615_chunk_aa.tar	10002400201564084767188526001762138960.npz	10002400201564084767188526001762138960	131773	0	31025664
crispr_screen_20240615_chunk_aa.tar	10002401845518183472311388026603808177.npz	10002401845518183472311388026603808177	106354	0	31158272
crispr_screen_20240615_chunk_aa.tar	100024255159492431753841332702449948700.npz	100024255159492431753841332702449948700	66883	0	31265280
crispr_screen_20240615_chunk_aa.tar	100024363710440811701732899923659031492.npz	100024363710440811701732899923659031492	132254	0	31332864
crispr_screen_20240615_chunk_aa.tar	100024427759681378931183080245044297908.npz	100024427759681378931183080245044297908	171912	0	31465984
crispr_screen_20240615_chunk_aa.tar	100024591689431296395806763347650733010.npz	100024591689431296395806763347650733010	165133	0	31638528
crispr_screen_20240615_chunk_aa.tar	100024657027391572923097590616769561139.npz	100024657027391572923097590616769561139	124751	0	31804416
crispr_screen_20240615_chunk_aa.tar	100024660370605836447579352870979102398.npz	100024660370605836447579352870979102398	73740	0	31929856
crispr_screen_20240615_chunk_aa.tar	100024736711831739816917745555230467697.npz	100024736711831739816917745555230467697	38516	0	32004608
crispr_screen_20240615_chunk_aa.tar	100024774302535049247055897545980021042.npz	100024774302535049247055897545980021042	54888	0	32044032
crispr_screen_20240615_chunk_aa.tar	100024777896131145633758069672875005914.npz	100024777896131145633758069672875005914	23396	0	32099840
crispr_screen_20240615_chunk_aa.tar	100024836739888157061063663298874651002.npz	100024836739888157061063663298874651002	90474	0	32123904
crispr_screen_20240615_chunk_aa.tar	100024965986771320151058035285154270208.npz	100024965986771320151058035285154270208	128704	0	32215040
crispr_screen_20240615_chunk_aa.tar	100024996180934039021132987761491944378.npz	100024996180934039021132987761491944378	41312	0	32344576
crispr_screen_20240615_chunk_aa.tar	100025023402687866906105290801628462683.npz	100025023402687866906105290801628462683	123544	0	32386560
crispr_screen_20240615_chunk_aa.tar	100025026942132521461120909837852628687.npz	100025026942132521461120909837852628687	47154	0	32510976
crispr_screen_20240615_chunk_aa.tar	100025044946576505347060952458684883256.npz	100025044946576505347060952458684883256	102564	0	32559104
crispr_screen_20240615_chunk_aa.tar	100025052134276420682016212492833667783.npz	100025052134276420682016212492833667783	158656	0	32662528
crispr_screen_20240615_chunk_aa.tar	100025177520141847191305646896932720397.npz	100025177520141847191305646896932720397	95548	0	32821760
crispr_screen_20240615_chunk_aa.tar	10002519499855784242106552354562370114.npz	10002519499855784242106552354562370114	241263	0	32918016
crispr_screen_20240615_chunk_aa.tar	100025405348338190232845687865450084327.npz	100025405348338190232845687865450084327	189805	0	33160192
crispr_screen_20240615_chunk_aa.tar	10002543550111177539011071356299610445.npz	10002543550111177539011071356299610445	45998	0	33350656
crispr_screen_20240615_chunk_aa.tar	100025445385229152099403973248391236062.npz	100025445385229152099403973248391236062	25095	0	33397248
crispr_screen_20240615_chunk_aa.tar	100025483841552377718294601005833979851.npz	100025483841552377718294601005833979851	52058	0	33423360
crispr_screen_20240615_chunk_aa.tar	100025508111484163295439368048978068808.npz	100025508111484163295439368048978068808	154899	0	33476096
crispr_screen_20240615_chunk_ab.tar	107366182406032783498487899482356032406.npz	107366182406032783498487899482356032406	51187	0	0
crispr_screen_20240615_chunk_ab.tar	107366211509952279678964912071728032839.npz	107366211509952279678964912071728032839	46586	0	51712
crispr_screen_20240615_chunk_ab.tar	107366213962818053155443472044532563579.npz	107366213962818053155443472044532563579	38508	0	98816
crispr_screen_20240615_chunk_ab.tar	107366250177193184968428752635218232866.npz	107366250177193184968428752635218232866	66879	0	138240
crispr_screen_20240615_chunk_ab.tar	107366265183977478013977392915952745365.npz	107366265183977478013977392915952745365	56337	0	205824
crispr_screen_20240615_chunk_ab.tar	107366265489743804511234992479324071691.npz	107366265489743804511234992479324071691	191067	0	263168
crispr_screen_20240615_chunk_ab.tar	107366299267513213996080250274407718323.npz	107366299267513213996080250274407718323	98264	0	455168
crispr_screen_20240615_chunk_ab.tar	107366405979926072408113410920028757912.npz	107366405979926072408113410920028757912	68710	0	553984
crispr_screen_20240615_chunk_ab.tar	107366484835687401481483200728745529185.npz	107366484835687401481483200728745529185	114226	0	623616
crispr_screen_20240615_chunk_ab.tar	107366533123031706505103155393395003212.npz	107366533123031706505103155393395003212	53562	0	738816
crispr_screen_20240615_chunk_ab.tar	107366545969953878013340245382719046064.npz	107366545969953878013340245382719046064	54604	0	793088
crispr_screen_20240615_chunk_ab.tar	107366552357441632517159964545657623616.npz	107366552357441632517159964545657623616	86581	0	848384
crispr_screen_20240615_chunk_ab.tar	107366607687263532062191397470172771142.npz	107366607687263532062191397470172771142	192117	0	935936
crispr_screen_20240615_chunk_ab.tar	107366639102725402676934476534277017929.npz	107366639102725402676934476534277017929	131351	0	1128960
crispr_screen_20240615_chunk_ab.tar	107366901440403228760463012614877915961.npz	107366901440403228760463012614877915961	36656	0	1261056
crispr_screen_20240615_chunk_ab.tar	107367218179825075923961122433194807069.npz	107367218179825075923961122433194807069	47887	0	1298432
crispr_screen_20240615_chunk_ab.tar	107367299814278299032819058952633675349.npz	107367299814278299032819058952633675349	37385	0	1347072
crispr_screen_20240615_chunk_ab.tar	107367394199047243710682267795646268805.npz	107367394199047243710682267795646268805	72791	0	1385472
crispr_screen_20240615_chunk_ab.tar	107367472303491401029671722486503101537.npz	107367472303491401029671722486503101537	35013	0	1459200
crispr_screen_20240615_chunk_ab.tar	107367548313354381934967422673703391886.npz	107367548313354381934967422673703391886	140661	0	1495040
crispr_screen_20240615_chunk_ab.tar	107367558808010422028604087708302281461.npz	107367558808010422028604087708302281461	94264	0	1636352
crispr_screen_20240615_chunk_ab.tar	107367565499497002955861331685043670880.npz	107367565499497002955861331685043670880	147651	0	1731584
crispr_screen_20240615_chunk_ab.tar	107367768904872448606341220354779174061.npz	107367768904872448606341220354779174061	119020	0	1880064
crispr_screen_20240615_chunk_ab.tar	107367795106966219430159571570602114020.npz	107367795106966219430159571570602114020	133085	0	1999872
crispr_screen_20240615_chunk_ab.tar	107367871086415015013909344953177831441.npz	107367871086415015013909344953177831441	116979	0	2133504
crispr_screen_20240615_chunk_ab.tar	10736787187718243054268425658757050807.npz	10736787187718243054268425658757050807	35504	0	2251264
crispr_screen_20240615_chunk_ab.tar	107367924109793871124367295653147129742.npz	107367924109793871124367295653147129742	79554	0	2287616
crispr_screen_20240615_chunk_ab.tar	107368049406689633467905407419452039353.npz	107368049406689633467905407419452039353	22406	0	2368000
crispr_screen_20240615_chunk_ab.tar	107368116608269537027647450807749658203.npz	107368116608269537027647450807749658203	62268	0	2391040
crispr_screen_20240615_chunk_ab.tar	107368155986490558688778648351036262549.npz	107368155986490558688778648351036262549	53809	0	2454016
crispr_screen_20240615_chunk_ab.tar	107368194673144377140512034690413180961.npz	107368194673144377140512034690413180961	81833	0	2508800
crispr_screen_20240615_chunk_ab.tar	107368407098428919485166493492451031138.npz	107368407098428919485166493492451031138	51413	0	2591232
crispr_screen_20240615_chunk_ab.tar	107368416874811355190362924719062202733.npz	107368416874811355190362924719062202733	35237	0	2643456
crispr_screen_20240615_chunk_ab.tar	107368484658319724024791314356450173401.npz	107368484658319724024791314356450173401	111352	0	2679296
crispr_screen_20240615_chunk_ab.tar	10736863452610183406809578939015641484.npz	10736863452610183406809578939015641484	29669	0	2791424
crispr_screen_20240615_chunk_ab.tar	107368840852832184166048350269422447681.npz	107368840852832184166048350269422447681	108951	0	2821632
crispr_screen_20240615_chunk_ab.tar	107368930297585707437649757786234826407.npz	107368930297585707437649757786234826407	155326	0	2931200
crispr_screen_20240615_chunk_ab.tar	107368964870107836727758086013206259482.npz	107368964870107836727758086013206259482	36814	0	3087360
crispr_screen_20240615_chunk_ab.tar	107369084891974256148644872383850831938.npz	107369084891974256148644872383850831938	34043	0	3124736
crispr_screen_20240615_chunk_ab.tar	107369098381854025109870379672525849402.npz	107369098381854025109870379672525849402	192212	0	3159552
crispr_screen_20240615_chunk_ab.tar	1073691250210913550633071344632208245.npz	1073691250210913550633071344632208245	50204	0	3352576
crispr_screen_20240615_chunk_ab.tar	107369284376238587126503506687383840226.npz	107369284376238587126503506687383840226	151884	0	3403776
crispr_screen_20240615_chunk_ab.tar	10736929525082287457523147703534144854.npz	10736929525082287457523147703534144854	163741	0	3556352
crispr_screen_20240615_chunk_ab.tar	107369310033891435016222169953107772258.npz	107369310033891435016222169953107772258	82050	0	3720704
crispr_screen_20240615_chunk_ab.tar	107369329843530063800043994132619487603.npz	107369329843530063800043994132619487603	104763	0	3803648
crispr_screen_20240615_chunk_ab.tar	107369381292008631410013808183055835609.npz	107369381292008631410013808183055835609	126587	0	3909120
crispr_screen_20240615_chunk_ab.tar	107369496887186433784442236565937928521.npz	107369496887186433784442236565937928521	38606	0	4036608
crispr_screen_20240615_chunk_ab.tar	107369575195137593116125951189838435992.npz	107369575195137593116125951189838435992	81039	0	4076032
crispr_screen_20240615_chunk_ab.tar	10736964164477316730149429833874477526.npz	10736964164477316730149429833874477526	32554	0	4157952
crispr_screen_20240615_chunk_ab.tar	107369658493551449457657394140948154256.npz	107369658493551449457657394140948154256	32310	0	4191232
crispr_screen_20240615_chunk_ab.tar	10736966897279564180162671243183461987.npz	10736966897279564180162671243183461987	269052	0	4224512
crispr_screen_20240615_chunk_ab.tar	107369789367050403765523685707792598874.npz	107369789367050403765523685707792598874	224509	0	4494336
crispr_screen_20240615_chunk_ab.tar	10736980977075238087047931541322831731.npz	10736980977075238087047931541322831731	77857	0	4719616
crispr_screen_20240615_chunk_ab.tar	107369827491756791762096344416679914925.npz	107369827491756791762096344416679914925	83991	0	4798464
crispr_screen_20240615_chunk_ab.tar	107369855540676992529256975375847977884.npz	107369855540676992529256975375847977884	34574	0	4883456
crispr_screen_20240615_chunk_ab.tar	107369921351114472124605377674606319881.npz	107369921351114472124605377674606319881	109798	0	4918784
crispr_screen_20240615_chunk_ab.tar	107369930192849719107516935598567072452.npz	107369930192849719107516935598567072452	148938	0	5029376
crispr_screen_20240615_chunk_ab.tar	107370001530962714848384152601074758513.npz	107370001530962714848384152601074758513	131704	0	5178880
crispr_screen_20240615_chunk_ab.tar	107370018687587034865202908162522769191.npz	107370018687587034865202908162522769191	48203	0	5311488
crispr_screen_20240615_chunk_ab.tar	107370118276973909409502573857387396721.npz	107370118276973909409502573857387396721	267801	0	5360640
crispr_screen_20240615_chunk_ab.tar	107370176525743541630692095029567859364.npz	107370176525743541630692095029567859364	37107	0	5629440
crispr_screen_20240615_chunk_ab.tar	107370278554787400161857704855019987042.npz	107370278554787400161857704855019987042	157867	0	5667328
crispr_screen_20240615_chunk_ab.tar	107370297142070247990025635829775171044.npz	107370297142070247990025635829775171044	55361	0	5826048
crispr_screen_20240615_chunk_ab.tar	107370361708045558889976319368778001716.npz	107370361708045558889976319368778001716	29535	0	5882368
crispr_screen_20240615_chunk_ab.tar	107370371038394844695335857524011138798.npz	107370371038394844695335857524011138798	86408	0	5912576
crispr_screen_20240615_chunk_ab.tar	107370401040259750880162516491537969475.npz	107370401040259750880162516491537969475	36897	0	5999616
crispr_screen_20240615_chunk_ab.tar	107370605834829912568979421424840975759.npz	107370605834829912568979421424840975759	150179	0	6037504
crispr_screen_20240615_chunk_ab.tar	107370677272380662723519906696838671534.npz	107370677272380662723519906696838671534	66091	0	6188544
crispr_screen_20240615_chunk_ab.tar	107370736911488776760886424770507933637.npz	107370736911488776760886424770507933637	82684	0	6255616
crispr_screen_20240615_chunk_ab.tar	107370753498682414211452003607614336153.npz	107370753498682414211452003607614336153	91785	0	6339072
crispr_screen_20240615_chunk_ab.tar	107370827892042310191494978685559284925.npz	107370827892042310191494978685559284925	46717	0	6431744
crispr_screen_20240615_chunk_ab.tar	10737088832961370102622729111507580544.npz	10737088832961370102622729111507580544	82691	0	6479360
crispr_screen_20240615_chunk_ab.tar	107370936015562899585610712574897415772.npz	107370936015562899585610712574897415772	35599	0	6562816
crispr_screen_20240615_chunk_ab.tar	107371004913732379851451657041701609149.npz	107371004913732379851451657041701609149	73029	0	6599168
crispr_screen_20240615_chunk_ab.tar	107371021684535265106093484190745823860.npz	107371021684535265106093484190745823860	79487	0	6672896
crispr_screen_20240615_chunk_ab.tar	107371246774789001527881353556199888920.npz	107371246774789001527881353556199888920	73889	0	6753280
crispr_screen_20240615_chunk_ab.tar	107371272176858036736293387707140641492.npz	107371272176858036736293387707140641492	99531	0	6828032
crispr_screen_20240615_chunk_ab.tar	107371290189513035895678218681872274677.npz	107371290189513035895678218681872274677	90238	0	6928384
crispr_screen_20240615_chunk_ab.tar	107371307486706407448220076340276988716.npz	107371307486706407448220076340276988716	216515	0	7019520
crispr_screen_20240615_chunk_ab.tar	107371327424326718821259635723942293056.npz	107371327424326718821259635723942293056	240355	0	7236608
crispr_screen_20240615_chunk_ab.tar	107371766666607660596509816656960510888.npz	107371766666607660596509816656960510888	27495	0	7477760
crispr_screen_20240615_chunk_ab.tar	107371923710605102129111983314249561889.npz	107371923710605102129111983314249561889	103483	0	7505920
crispr_screen_20240615_chunk_ab.tar	107371973918400572716547726876771770767.npz	107371973918400572716547726876771770767	139937	0	7610368
crispr_screen_20240615_chunk_ab.tar	107372017752643582903680826802492538508.npz	107372017752643582903680826802492538508	141947	0	7751168
crispr_screen_20240615_chunk_ab.tar	107372034576858036877420717749363794135.npz	107372034576858036877420717749363794135	146355	0	7894016
crispr_screen_20240615_chunk_ab.tar	107372039680355283072591411547527148347.npz	107372039680355283072591411547527148347	177600	0	8040960
crispr_screen_20240615_chunk_ab.tar	107372076182504330694915371225586682355.npz	107372076182504330694915371225586682355	25201	0	8219136
crispr_screen_20240615_chunk_ab.tar	107372099228455484212511972131749756757.npz	107372099228455484212511972131749756757	55042	0	8245248
crispr_screen_20240615_chunk_ab.tar	107372142308675800320751732610331939539.npz	107372142308675800320751732610331939539	58739	0	8301056
crispr_screen_20240615_chunk_ab.tar	107372254467880880579343216659490955000.npz	107372254467880880579343216659490955000	134610	0	8360448
crispr_screen_20240615_chunk_ab.tar	107372291977106258100969928535004870044.npz	107372291977106258100969928535004870044	35561	0	8495616
crispr_screen_20240615_chunk_ab.tar	10737230891306583074479076739703229666.npz	10737230891306583074479076739703229666	43189	0	8531968
crispr_screen_20240615_chunk_ab.tar	10737257699771001428969726777038379505.npz	10737257699771001428969726777038379505	130915	0	8576000
crispr_screen_20240615_chunk_ab.tar	107372658990097621867351852167192798831.npz	107372658990097621867351852167192798831	143529	0	8707584
