cell_id	condition_id	condition_key	bag_key	perturbation	perturbation_id	perturbation_type_id	dose	cell_line	cell_line_id	batch	batch_id	time	split
synth_batch_confound_lite_cell_000378	31	pert=1|dose=1|cell=1	pert=1|dose=1|cell=1|batch=1	perturbation_1	1	1	1.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000379	31	pert=1|dose=1|cell=1	pert=1|dose=1|cell=1|batch=1	perturbation_1	1	1	1.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000380	31	pert=1|dose=1|cell=1	pert=1|dose=1|cell=1|batch=1	perturbation_1	1	1	1.0	cell_line_1	1	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000381	31	pert=1|dose=1|cell=1	pert=1|dose=1|cell=1|batch=1	perturbation_1	1	1	1.0	cell_line_1	1	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000382	31	pert=1|dose=1|cell=1	pert=1|dose=1|cell=1|batch=1	perturbation_1	1	1	1.0	cell_line_1	1	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000383	31	pert=1|dose=1|cell=1	pert=1|dose=1|cell=1|batch=1	perturbation_1	1	1	1.0	cell_line_1	1	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000384	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000385	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000386	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000387	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000388	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000389	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000390	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000391	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000392	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000393	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000394	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000395	32	pert=1|dose=3|cell=1	pert=1|dose=3|cell=1|batch=1	perturbation_1	1	1	3.0	cell_line_1	1	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000396	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000397	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000398	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000399	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000400	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000401	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000402	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000403	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000404	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000405	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000406	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000407	33	pert=1|dose=0|cell=2	pert=1|dose=0|cell=2|batch=1	perturbation_1	1	1	0.0	cell_line_2	2	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000408	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000409	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000410	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000411	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000412	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000413	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000414	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000415	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000416	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000417	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000418	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000419	34	pert=1|dose=1|cell=2	pert=1|dose=1|cell=2|batch=1	perturbation_1	1	1	1.0	cell_line_2	2	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000420	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000421	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000422	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000423	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000424	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000425	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000426	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000427	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	train
synth_batch_confound_lite_cell_000428	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000429	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	val
synth_batch_confound_lite_cell_000430	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000431	35	pert=1|dose=3|cell=2	pert=1|dose=3|cell=2|batch=1	perturbation_1	1	1	3.0	cell_line_2	2	batch_1	1	0.0	test
synth_batch_confound_lite_cell_000432	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000433	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000434	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000435	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000436	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000437	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000438	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000439	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000440	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000441	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000442	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000443	36	pert=2|dose=0|cell=0	pert=2|dose=0|cell=0|batch=2	perturbation_2	2	1	0.0	cell_line_0	0	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000444	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000445	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000446	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000447	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000448	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000449	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000450	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000451	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000452	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000453	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000454	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000455	37	pert=2|dose=1|cell=0	pert=2|dose=1|cell=0|batch=2	perturbation_2	2	1	1.0	cell_line_0	0	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000456	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000457	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000458	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000459	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000460	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000461	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000462	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000463	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000464	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000465	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000466	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000467	38	pert=2|dose=3|cell=0	pert=2|dose=3|cell=0|batch=2	perturbation_2	2	1	3.0	cell_line_0	0	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000468	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000469	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000470	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000471	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000472	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000473	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000474	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000475	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000476	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000477	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000478	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000479	39	pert=2|dose=0|cell=1	pert=2|dose=0|cell=1|batch=2	perturbation_2	2	1	0.0	cell_line_1	1	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000480	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000481	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000482	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000483	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000484	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000485	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000486	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000487	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000488	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000489	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000490	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000491	40	pert=2|dose=1|cell=1	pert=2|dose=1|cell=1|batch=2	perturbation_2	2	1	1.0	cell_line_1	1	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000492	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000493	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000494	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000495	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000496	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000497	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000498	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000499	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000500	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000501	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000502	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000503	41	pert=2|dose=3|cell=1	pert=2|dose=3|cell=1|batch=2	perturbation_2	2	1	3.0	cell_line_1	1	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000504	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000505	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000506	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000507	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000508	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000509	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000510	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000511	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000512	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000513	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000514	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000515	42	pert=2|dose=0|cell=2	pert=2|dose=0|cell=2|batch=2	perturbation_2	2	1	0.0	cell_line_2	2	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000516	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000517	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000518	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000519	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000520	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000521	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000522	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000523	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	train
synth_batch_confound_lite_cell_000524	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000525	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	val
synth_batch_confound_lite_cell_000526	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000527	43	pert=2|dose=1|cell=2	pert=2|dose=1|cell=2|batch=2	perturbation_2	2	1	1.0	cell_line_2	2	batch_2	2	0.0	test
synth_batch_confound_lite_cell_000528	44	pert=2|dose=3|cell=2	pert=2|dose=3|cell=2|batch=2	perturbation_2	2	1	3.0	cell_line_2	2	batch_2	2	0.0	train
